docname,topic,proportion
apple_articles.csv:1127,002,0.107453
apple_articles.csv:1162,013,0.830003
apple_articles.csv:1162,005,0.169997
apple_articles.csv:1197,055,0.821994
apple_articles.csv:1197,005,0.107064
apple_articles.csv:1197,004,0.070942
apple_articles.csv:1232,005,0.406716
apple_articles.csv:1232,046,0.13909
apple_articles.csv:1232,007,0.129567
apple_articles.csv:1232,041,0.12164
apple_articles.csv:1232,055,0.0669
apple_articles.csv:1232,066,0.053065
apple_articles.csv:1232,052,0.047568
apple_articles.csv:1232,061,0.035454
apple_articles.csv:1267,003,0.378148
apple_articles.csv:1267,044,0.322799
apple_articles.csv:1267,062,0.096777
apple_articles.csv:1267,012,0.092019
apple_articles.csv:1267,005,0.056055
apple_articles.csv:1267,031,0.036145
apple_articles.csv:1267,070,0.018056
apple_articles.csv:1302,007,0.351064
apple_articles.csv:1302,000,0.30088
apple_articles.csv:1302,016,0.128704
apple_articles.csv:1302,011,0.065475
apple_articles.csv:1302,043,0.064882
apple_articles.csv:1302,047,0.047239
apple_articles.csv:1302,022,0.041758
apple_articles.csv:1337,004,0.709278
apple_articles.csv:1337,013,0.290722
apple_articles.csv:1372,048,0.831146
apple_articles.csv:1372,043,0.168854
apple_articles.csv:1407,006,0.730545
apple_articles.csv:1407,008,0.254702
apple_articles.csv:1407,007,0.014753
apple_articles.csv:1442,069,0.34592
apple_articles.csv:1442,026,0.254325
apple_articles.csv:1442,012,0.211105
apple_articles.csv:1442,022,0.18865
apple_articles.csv:1477,039,0.501817
apple_articles.csv:1477,000,0.163928
apple_articles.csv:1477,046,0.110851
apple_articles.csv:1477,001,0.104133
apple_articles.csv:1477,036,0.070079
apple_articles.csv:1477,030,0.049192
apple_articles.csv:1512,062,0.275526
apple_articles.csv:1512,038,0.260367
apple_articles.csv:1512,009,0.195936
apple_articles.csv:1512,046,0.107701
apple_articles.csv:1512,000,0.089263
apple_articles.csv:1512,019,0.071208
apple_articles.csv:1547,005,0.1927
apple_articles.csv:1547,019,0.179204
apple_articles.csv:1547,009,0.161062
apple_articles.csv:1547,012,0.132121
apple_articles.csv:1547,058,0.083773
apple_articles.csv:1547,036,0.057788
apple_articles.csv:1547,037,0.055234
apple_articles.csv:1547,027,0.050376
apple_articles.csv:1547,030,0.047127
apple_articles.csv:1547,063,0.040614
apple_articles.csv:1582,041,0.388947
apple_articles.csv:1582,059,0.224753
apple_articles.csv:1582,010,0.086534
apple_articles.csv:1582,002,0.081585
apple_articles.csv:1582,019,0.079409
apple_articles.csv:1582,055,0.063125
apple_articles.csv:1582,053,0.039371
apple_articles.csv:1582,001,0.036276
apple_articles.csv:1617,044,0.622564
apple_articles.csv:1617,000,0.144295
apple_articles.csv:1617,012,0.094577
apple_articles.csv:1617,025,0.094299
apple_articles.csv:1617,035,0.044265
apple_articles.csv:1652,029,0.792183
apple_articles.csv:1652,018,0.207817
apple_articles.csv:1687,011,0.529206
apple_articles.csv:1687,027,0.285331
apple_articles.csv:1687,035,0.109692
apple_articles.csv:1687,015,0.075771
apple_articles.csv:1722,046,0.524075
apple_articles.csv:1722,010,0.295872
apple_articles.csv:1722,038,0.180053
apple_articles.csv:1757,046,0.471473
apple_articles.csv:1757,013,0.184302
apple_articles.csv:1757,019,0.142616
apple_articles.csv:1757,003,0.093204
apple_articles.csv:1757,044,0.063817
apple_articles.csv:1757,071,0.040919
apple_articles.csv:1757,017,0.003668
apple_articles.csv:1792,012,0.605882
apple_articles.csv:1792,045,0.394118
apple_articles.csv:1827,000,0.288149
apple_articles.csv:1827,021,0.283005
apple_articles.csv:1827,001,0.086773
apple_articles.csv:1827,048,0.064247
apple_articles.csv:1827,003,0.063484
apple_articles.csv:1827,009,0.059773
apple_articles.csv:1827,041,0.048199
apple_articles.csv:1827,027,0.040249
apple_articles.csv:1827,030,0.023364
apple_articles.csv:1827,063,0.022133
apple_articles.csv:1862,040,0.32496
apple_articles.csv:1862,032,0.208912
apple_articles.csv:1862,038,0.143782
apple_articles.csv:1862,029,0.116835
apple_articles.csv:1862,027,0.078396
apple_articles.csv:1862,063,0.073143
apple_articles.csv:1862,034,0.053972
apple_articles.csv:1897,006,0.535353
apple_articles.csv:1897,008,0.141619
apple_articles.csv:1897,005,0.094112
apple_articles.csv:1897,062,0.076292
apple_articles.csv:1897,004,0.067
apple_articles.csv:1897,001,0.034736
apple_articles.csv:1897,059,0.028571
apple_articles.csv:1897,027,0.022317
apple_articles.csv:1932,005,0.460064
apple_articles.csv:1932,032,0.452882
apple_articles.csv:1932,012,0.047599
apple_articles.csv:1932,053,0.031519
apple_articles.csv:1932,003,0.007936
apple_articles.csv:1967,014,0.544126
apple_articles.csv:1967,000,0.298272
apple_articles.csv:1967,048,0.157602
apple_articles.csv:2002,000,0.493167
apple_articles.csv:2002,006,0.162444
apple_articles.csv:2002,015,0.100217
apple_articles.csv:2002,017,0.074583
apple_articles.csv:2002,001,0.072694
apple_articles.csv:2002,081,0.055834
apple_articles.csv:2002,048,0.041061
apple_articles.csv:2037,030,0.807277
apple_articles.csv:2037,021,0.114647
apple_articles.csv:2037,029,0.072869
apple_articles.csv:2037,003,0.005208
apple_articles.csv:2072,031,0.756619
apple_articles.csv:2072,009,0.105656
apple_articles.csv:2072,018,0.069808
apple_articles.csv:2072,029,0.062031
apple_articles.csv:2072,010,0.005887
apple_articles.csv:2107,032,0.562245
apple_articles.csv:2107,039,0.374942
apple_articles.csv:2107,034,0.062813
apple_articles.csv:2142,017,0.334529
apple_articles.csv:2142,002,0.256731
apple_articles.csv:2142,058,0.189117
apple_articles.csv:2142,020,0.109115
apple_articles.csv:2142,015,0.047349
apple_articles.csv:2142,031,0.039367
apple_articles.csv:2142,003,0.023792
apple_articles.csv:2177,005,0.321198
apple_articles.csv:2177,009,0.297114
apple_articles.csv:2177,029,0.144843
apple_articles.csv:2177,035,0.120715
apple_articles.csv:2177,003,0.11613
apple_articles.csv:2212,062,0.723935
apple_articles.csv:2212,038,0.150306
apple_articles.csv:2212,002,0.125759
apple_articles.csv:2247,041,1.0
apple_articles.csv:2282,045,0.706104
apple_articles.csv:2282,013,0.225497
apple_articles.csv:2282,000,0.068399
apple_articles.csv:2317,026,1.0
apple_articles.csv:2352,004,0.825872
apple_articles.csv:2352,061,0.105673
apple_articles.csv:2352,012,0.068455
apple_articles.csv:2387,053,0.170833
apple_articles.csv:2387,029,0.15659
apple_articles.csv:2387,009,0.130931
apple_articles.csv:2387,070,0.115542
apple_articles.csv:2387,012,0.089142
apple_articles.csv:2387,031,0.073211
apple_articles.csv:2387,025,0.056855
apple_articles.csv:2387,057,0.046985
apple_articles.csv:2387,038,0.043758
apple_articles.csv:2387,036,0.039947
apple_articles.csv:2422,015,1.0
apple_articles.csv:2457,003,1.0
apple_articles.csv:2492,017,0.675564
apple_articles.csv:2492,014,0.133211
apple_articles.csv:2492,011,0.121811
apple_articles.csv:2492,031,0.069415
apple_articles.csv:2527,061,0.691877
apple_articles.csv:2527,010,0.116715
apple_articles.csv:2527,003,0.07115
apple_articles.csv:2527,017,0.063138
apple_articles.csv:2527,019,0.050797
apple_articles.csv:2527,002,0.006323
apple_articles.csv:2562,036,0.569029
apple_articles.csv:2562,016,0.430971
apple_articles.csv:2597,018,0.704239
apple_articles.csv:2597,026,0.295761
apple_articles.csv:2632,060,1.0
apple_articles.csv:2667,037,0.30103
apple_articles.csv:2667,026,0.26349
apple_articles.csv:2667,005,0.160027
apple_articles.csv:2667,061,0.11421
apple_articles.csv:2667,048,0.108162
apple_articles.csv:2667,046,0.041107
apple_articles.csv:2667,006,0.011976
apple_articles.csv:2702,003,0.383724
apple_articles.csv:2702,033,0.226605
apple_articles.csv:2702,041,0.176349
apple_articles.csv:2702,025,0.072199
apple_articles.csv:2702,001,0.071529
apple_articles.csv:2702,017,0.035293
apple_articles.csv:2702,061,0.034301
apple_articles.csv:2737,004,0.762948
apple_articles.csv:2737,015,0.129195
apple_articles.csv:2737,047,0.107856
apple_articles.csv:2772,036,0.740165
apple_articles.csv:2772,066,0.259835
apple_articles.csv:2807,051,0.327999
apple_articles.csv:2807,000,0.192217
apple_articles.csv:2807,003,0.110851
apple_articles.csv:2807,031,0.091222
apple_articles.csv:2807,032,0.071314
apple_articles.csv:2807,001,0.064541
apple_articles.csv:2807,009,0.063051
apple_articles.csv:2807,064,0.055904
apple_articles.csv:2807,005,0.0229
apple_articles.csv:2842,012,0.265361
apple_articles.csv:2842,035,0.206217
apple_articles.csv:2842,022,0.191579
apple_articles.csv:2842,005,0.173278
apple_articles.csv:2842,046,0.124022
apple_articles.csv:2842,028,0.039544
apple_articles.csv:2877,042,0.245085
apple_articles.csv:2877,025,0.241588
apple_articles.csv:2877,058,0.230492
apple_articles.csv:2877,060,0.19937
apple_articles.csv:2877,027,0.083465
apple_articles.csv:2912,003,0.367197
apple_articles.csv:2912,005,0.248402
apple_articles.csv:2912,055,0.202802
apple_articles.csv:2912,019,0.121365
apple_articles.csv:2912,028,0.060234
apple_articles.csv:2947,020,0.540301
apple_articles.csv:2947,025,0.229533
apple_articles.csv:2947,029,0.155978
apple_articles.csv:2947,053,0.074188
apple_articles.csv:2982,027,0.838647
apple_articles.csv:2982,044,0.059477
apple_articles.csv:2982,043,0.055385
apple_articles.csv:2982,011,0.046491
apple_articles.csv:3017,052,1.0
apple_articles.csv:3052,003,0.543254
apple_articles.csv:3052,002,0.187836
apple_articles.csv:3052,066,0.097259
apple_articles.csv:3052,010,0.091648
apple_articles.csv:3052,046,0.080003
apple_articles.csv:3087,017,0.982686
apple_articles.csv:3087,034,0.017314
apple_articles.csv:3122,017,1.0
apple_articles.csv:3157,063,0.666758
apple_articles.csv:3157,041,0.333242
apple_articles.csv:3192,036,0.616114
apple_articles.csv:3192,018,0.087122
apple_articles.csv:3192,026,0.084934
apple_articles.csv:3192,007,0.074451
apple_articles.csv:3192,005,0.070062
apple_articles.csv:3192,025,0.067318
apple_articles.csv:3227,044,0.659459
apple_articles.csv:3227,056,0.237373
apple_articles.csv:3227,000,0.103168
apple_articles.csv:3262,038,0.923914
apple_articles.csv:3262,031,0.076086
apple_articles.csv:3297,070,0.829827
apple_articles.csv:3297,005,0.09023
apple_articles.csv:3297,001,0.079943
apple_articles.csv:3332,000,0.56906
apple_articles.csv:3332,001,0.224778
apple_articles.csv:3332,002,0.206162
apple_articles.csv:3367,003,1.0
apple_articles.csv:3402,021,1.0
apple_articles.csv:3437,018,1.0
apple_articles.csv:3472,066,0.499154
apple_articles.csv:3472,026,0.089504
apple_articles.csv:3472,005,0.084155
apple_articles.csv:3472,027,0.084098
apple_articles.csv:3472,037,0.059263
apple_articles.csv:3472,000,0.055955
apple_articles.csv:3472,022,0.051963
apple_articles.csv:3472,030,0.033819
apple_articles.csv:3472,014,0.019411
apple_articles.csv:3472,018,0.016851
apple_articles.csv:3507,020,0.428122
apple_articles.csv:3507,031,0.258235
apple_articles.csv:3507,058,0.105879
apple_articles.csv:3507,025,0.070412
apple_articles.csv:3507,019,0.06939
apple_articles.csv:3507,012,0.036324
apple_articles.csv:3507,002,0.031639
apple_articles.csv:3542,029,0.410393
apple_articles.csv:3542,014,0.180152
apple_articles.csv:3542,054,0.148716
apple_articles.csv:3542,053,0.124575
apple_articles.csv:3542,057,0.076467
apple_articles.csv:3542,043,0.059697
apple_articles.csv:3577,005,0.74606
apple_articles.csv:3577,003,0.122784
apple_articles.csv:3577,039,0.072068
apple_articles.csv:3577,046,0.059088
apple_articles.csv:3612,027,0.404765
apple_articles.csv:3612,060,0.329655
apple_articles.csv:3612,058,0.168802
apple_articles.csv:3612,015,0.096778
apple_articles.csv:3647,038,0.940694
apple_articles.csv:3647,017,0.059306
apple_articles.csv:3682,036,0.526193
apple_articles.csv:3682,059,0.228589
apple_articles.csv:3682,067,0.137417
apple_articles.csv:3682,034,0.107801
apple_articles.csv:3717,026,0.385723
apple_articles.csv:3717,063,0.319781
apple_articles.csv:3717,000,0.122598
apple_articles.csv:3717,066,0.084269
apple_articles.csv:3717,030,0.047822
apple_articles.csv:3717,005,0.039807
apple_articles.csv:3752,038,0.870388
apple_articles.csv:3752,052,0.099646
apple_articles.csv:3752,002,0.029966
apple_articles.csv:3787,035,0.583923
apple_articles.csv:3787,040,0.32436
apple_articles.csv:3787,041,0.091717
apple_articles.csv:3822,050,0.620539
apple_articles.csv:3822,028,0.379461
apple_articles.csv:3857,026,0.61117
apple_articles.csv:3857,067,0.103159
apple_articles.csv:3857,009,0.071829
apple_articles.csv:3857,058,0.050423
apple_articles.csv:3857,063,0.045595
apple_articles.csv:3857,059,0.043692
apple_articles.csv:3857,027,0.040129
apple_articles.csv:3857,057,0.034004
apple_articles.csv:3892,009,0.288821
apple_articles.csv:3892,046,0.192098
apple_articles.csv:3892,018,0.149722
apple_articles.csv:3892,003,0.140977
apple_articles.csv:3892,019,0.136043
apple_articles.csv:3892,044,0.092339
apple_articles.csv:3927,050,0.369261
apple_articles.csv:3927,037,0.192205
apple_articles.csv:3927,043,0.176475
apple_articles.csv:3927,041,0.162843
apple_articles.csv:3927,004,0.056854
apple_articles.csv:3927,027,0.042362
apple_articles.csv:3962,069,0.745722
apple_articles.csv:3962,026,0.205814
apple_articles.csv:3962,014,0.025662
apple_articles.csv:3962,022,0.022802
apple_articles.csv:3997,001,1.0
apple_articles.csv:4032,027,0.449932
apple_articles.csv:4032,066,0.328418
apple_articles.csv:4032,054,0.119183
apple_articles.csv:4032,058,0.102467
apple_articles.csv:4067,019,1.0
apple_articles.csv:4102,016,0.622854
apple_articles.csv:4102,000,0.268279
apple_articles.csv:4102,027,0.108867
apple_articles.csv:4137,043,1.0
apple_articles.csv:4172,030,0.38714
apple_articles.csv:4172,000,0.163443
apple_articles.csv:4172,027,0.130307
apple_articles.csv:4172,005,0.12788
apple_articles.csv:4172,029,0.085524
apple_articles.csv:4172,019,0.054836
apple_articles.csv:4172,022,0.033781
apple_articles.csv:4172,025,0.01709
apple_articles.csv:4207,043,0.602296
apple_articles.csv:4207,016,0.194585
apple_articles.csv:4207,035,0.143281
apple_articles.csv:4207,007,0.059838
apple_articles.csv:4242,017,0.718945
apple_articles.csv:4242,020,0.202272
apple_articles.csv:4242,031,0.036063
apple_articles.csv:4242,001,0.035864
apple_articles.csv:4242,002,0.006856
apple_articles.csv:4277,053,0.459005
apple_articles.csv:4277,000,0.231135
apple_articles.csv:4277,052,0.087246
apple_articles.csv:4277,018,0.066466
apple_articles.csv:4277,010,0.045242
apple_articles.csv:4277,026,0.042812
apple_articles.csv:4277,034,0.035855
apple_articles.csv:4277,019,0.032238
apple_articles.csv:4312,024,0.717515
apple_articles.csv:4312,012,0.164657
apple_articles.csv:4312,013,0.117828
apple_articles.csv:4347,065,0.388938
apple_articles.csv:4347,009,0.336256
apple_articles.csv:4347,024,0.187676
apple_articles.csv:4347,013,0.08713
apple_articles.csv:4382,071,1.0
apple_articles.csv:4417,016,0.72549
apple_articles.csv:4417,007,0.27451
apple_articles.csv:4452,056,0.734341
apple_articles.csv:4452,002,0.145833
apple_articles.csv:4452,036,0.119826
apple_articles.csv:4487,042,0.858791
apple_articles.csv:4487,002,0.141209
apple_articles.csv:4522,008,0.491454
apple_articles.csv:4522,013,0.278194
apple_articles.csv:4522,001,0.138066
apple_articles.csv:4522,010,0.036795
apple_articles.csv:4522,011,0.032461
apple_articles.csv:4522,055,0.023031
apple_articles.csv:4557,017,0.511657
apple_articles.csv:4557,002,0.214526
apple_articles.csv:4557,012,0.087062
apple_articles.csv:4557,015,0.070064
apple_articles.csv:4557,011,0.064702
apple_articles.csv:4557,003,0.051988
apple_articles.csv:4592,041,0.455365
apple_articles.csv:4592,001,0.130673
apple_articles.csv:4592,046,0.122186
apple_articles.csv:4592,019,0.099324
apple_articles.csv:4592,024,0.09315
apple_articles.csv:4592,030,0.052084
apple_articles.csv:4592,039,0.047217
apple_articles.csv:4627,045,0.740736
apple_articles.csv:4627,000,0.103995
apple_articles.csv:4627,021,0.083222
apple_articles.csv:4627,019,0.028649
apple_articles.csv:4627,006,0.025021
apple_articles.csv:4627,009,0.018376
apple_articles.csv:4662,008,0.473863
apple_articles.csv:4662,015,0.363675
apple_articles.csv:4662,003,0.120431
apple_articles.csv:4662,025,0.04203
apple_articles.csv:4697,021,0.481266
apple_articles.csv:4697,005,0.187807
apple_articles.csv:4697,001,0.130578
apple_articles.csv:4697,066,0.114837
apple_articles.csv:4697,000,0.085512
apple_articles.csv:4732,038,0.650246
apple_articles.csv:4732,062,0.068111
apple_articles.csv:4732,002,0.06516
apple_articles.csv:4732,005,0.047894
apple_articles.csv:4732,001,0.033806
apple_articles.csv:4732,024,0.029879
apple_articles.csv:4732,040,0.024836
apple_articles.csv:4732,027,0.021892
apple_articles.csv:4732,017,0.02045
apple_articles.csv:4732,012,0.01925
apple_articles.csv:4767,005,0.295764
apple_articles.csv:4767,000,0.277719
apple_articles.csv:4767,023,0.116441
apple_articles.csv:4767,019,0.086166
apple_articles.csv:4767,031,0.080095
apple_articles.csv:4767,028,0.048482
apple_articles.csv:4767,002,0.041321
apple_articles.csv:4767,027,0.031111
apple_articles.csv:4767,053,0.022902
apple_articles.csv:4802,030,0.781677
apple_articles.csv:4802,029,0.144477
apple_articles.csv:4802,000,0.071584
apple_articles.csv:4802,003,0.002262
apple_articles.csv:4837,005,0.671655
apple_articles.csv:4837,003,0.216329
apple_articles.csv:4837,025,0.112016
apple_articles.csv:4872,029,0.711308
apple_articles.csv:4872,025,0.14773
apple_articles.csv:4872,012,0.140961
apple_articles.csv:4907,043,0.577682
apple_articles.csv:4907,007,0.292889
apple_articles.csv:4907,045,0.129429
apple_articles.csv:4942,003,0.345565
apple_articles.csv:4942,055,0.135682
apple_articles.csv:4942,041,0.132127
apple_articles.csv:4942,000,0.12204
apple_articles.csv:4942,050,0.112721
apple_articles.csv:4942,008,0.0534
apple_articles.csv:4942,020,0.049559
apple_articles.csv:4942,060,0.026104
apple_articles.csv:4942,062,0.022803
apple_articles.csv:4977,021,0.379315
apple_articles.csv:4977,041,0.246341
apple_articles.csv:4977,005,0.102925
apple_articles.csv:4977,046,0.07414
apple_articles.csv:4977,030,0.044552
